




nomine697_jpeg.rf.65585bc09628bad6bc4c20aec1999336.jpg,2,43,415,394,Tailings














nomine300_jpeg.rf.6877f5e5472b5550deb5dc80254e4c88.jpg,29,2,368,310,Tailings
nomine615_jpeg.rf.694fce52f629ce1cc282734de3d6dd45.jpg,62,54,389,414,Tailings


















nomine658_jpeg.rf.6bc3c2b4bdd71141016c23c9258ae791.jpg,0,2,415,415,Tailings
nomine357_jpeg.rf.6bca5a6a389c052a9e695915d25285fe.jpg,2,0,414,410,Tailings






























nomine1090_jpeg.rf.6f686e4b5f8681cf916b3d21e121d763.jpg,131,214,399,414,Tailings







nomine1024_jpeg.rf.7104bb6ce840bd57dfe5f1bafee70798.jpg,1,1,372,415,Tailings













nomine639_jpeg.rf.72b7477863e1fb4db915fc27aa8f51eb.jpg,29,88,364,329,Tailings



nomine92_jpeg.rf.73dede5107275d06571ae684e1585525.jpg,0,45,369,366,Tailings












nomine984_jpeg.rf.76911888616d7c5867f95171e0ad62ec.jpg,67,0,366,414,Tailings































nomine785_jpeg.rf.7c1d7304ef6c824a07bc758fda15b550.jpg,108,0,415,363,Tailings












nomine361_jpeg.rf.7e20ee51850d2a617dbaa3e93daece8d.jpg,124,50,352,309,Tailings





nomine212_jpeg.rf.7fad3df7315690e48e6f3aad3c2084d4.jpg,0,2,414,295,Tailings



























nomine711_jpeg.rf.850e8aedd8f280a962f5c733ea2791f6.jpg,2,2,402,415,Tailings







nomine615_jpeg.rf.860ad53cbd3e58aa7d9544ba98f14cb0.jpg,62,2,389,362,Tailings





nomine402_jpeg.rf.86a71d5baf7999ceee2fdec12d726597.jpg,123,98,415,408,Tailings

nomine707_jpeg.rf.87b17cb801a8f3b90980f639dc9c595f.jpg,0,2,414,414,Tailings

nomine438_jpeg.rf.8820d2c5574d44f91ea1c058817a76a0.jpg,0,2,415,415,Tailings














nomine496_jpeg.rf.89d2384049bc772a8f19ef2cce4d692f.jpg,2,0,415,415,Tailings














































nomine336_jpeg.rf.92bdda369b12e4da649a7ad40b459233.jpg,0,2,415,415,Tailings




nomine635_jpeg.rf.939e2aac088e166345c7eabc9e467e1b.jpg,162,85,329,416,Tailings



nomine67_jpeg.rf.93ff8cdc390c74985b527e4c5a13e9f6.jpg,2,100,415,415,Tailings




nomine547_jpeg.rf.94a6a0b1d443171c579828bbd7b3276b.jpg,14,97,338,374,Tailings







nomine802_jpeg.rf.960e4570d8dabdb677fa84f6a9cb88c3.jpg,0,130,308,394,Tailings


















nomine1086_jpeg.rf.99db523e359ac1965ec13cf9b86c436b.jpg,2,87,415,414,Tailings

mine1172_jpeg.rf.9a010ca05122b5eeed2ed7a89c2450e5.jpg,61,38,382,416,Tailings






nomine253_jpeg.rf.9ac4fb0d4eb6d346f84577bb08d771c5.jpg,50,85,339,297,Tailings








nomine711_jpeg.rf.9c1f620d150582b2e629ba3f36e41ca9.jpg,14,0,414,414,Tailings










nomine770_jpeg.rf.9f039ef3a14e0dfa1bfb3180a44f9e5f.jpg,0,0,373,300,Tailings


























nomine879_jpeg.rf.a3fab88f224946572d2f84cd2d6df94e.jpg,2,54,415,404,Tailings














nomine674_jpeg.rf.a59a099226654f01d40c7ed7adb35830.jpg,2,14,403,415,Tailings





nomine1024_jpeg.rf.a6c95af92b46402c17cc668b77bfe6e5.jpg,44,1,415,415,Tailings


nomine750_jpeg.rf.a7b211eb32af52889ab416c5b0c9adc0.jpg,25,1,325,270,Tailings









nomine1_jpeg.rf.a90cb9072cbfae292f028401e94b7f51.jpg,133,36,416,277,Tailings














nomine398_jpeg.rf.abc1fea6df9c13a0c150d751d7e40df8.jpg,0,137,343,415,Tailings

nomine1028_jpeg.rf.ac65bf87d511c68466049a9ae8f5c37e.jpg,108,0,415,340,Tailings
















nomine47_jpeg.rf.af20717f17b050ac9f600be3a7e54e0b.jpg,0,34,341,286,Tailings















nomine681_jpeg.rf.b0c6a2f13215819ea167c295234a7a6c.jpg,0,2,366,320,Tailings


nomine480_jpeg.rf.b1d36e7ef7e49e6ccc0b3a24689f549d.jpg,150,34,414,268,Tailings






nomine766_jpeg.rf.b23dbe9ef7f48ad4912bed92a271c27a.jpg,19,2,286,415,Tailings











nomine603_jpeg.rf.b406d86ef9e92cd309a043a9263674e6.jpg,1,0,415,374,Tailings



nomine1069_jpeg.rf.b482bff7d6f511f31a10340620323ca8.jpg,4,0,415,215,Tailings



















nomine662_jpeg.rf.b8ae4f266521f3405f5cbfdc326e4f48.jpg,2,2,415,415,Tailings


nomine603_jpeg.rf.b90be4193a83bbaf8cec1ee2bd390b4c.jpg,0,43,416,415,Tailings


nomine336_jpeg.rf.b947a3e0348a1033fe2f7f12f3346275.jpg,2,2,415,415,Tailings





nomine361_jpeg.rf.bac6f42753adaa0c9c6b9e525e3eeead.jpg,64,108,292,367,Tailings









nomine92_jpeg.rf.bc8865cf48c3227654286143b969892e.jpg,47,45,415,367,Tailings

























nomine183_jpeg.rf.c144536fa09badf7322260392ffc9b5e.jpg,108,71,415,415,Tailings




























nomine10_jpeg.rf.c5e729d91251c6d02f38a62c1b0458ed.jpg,0,87,231,416,Tailings












nomine731_jpeg.rf.c82bd96c7e2b56efa4e4b84a5e85eb19.jpg,127,106,322,414,Tailings

mine1172_jpeg.rf.c893ec6123a2ad9025b656027ce38dfb.jpg,34,38,355,416,Tailings
nomine1028_jpeg.rf.c8a527c88783e80dbeaccdd19bd2e6ae.jpg,0,77,309,415,Tailings







nomine1004_jpeg.rf.c9965f6637e15c903cba2fe965156c07.jpg,2,2,415,415,Tailings










nomine818_jpeg.rf.cbbf295c266ab62bcd6bc2614ef80eef.jpg,2,0,372,414,Tailings































nomine818_jpeg.rf.d22f252a35080bff68e99649cf41516c.jpg,44,0,414,414,Tailings
nomine1045_jpeg.rf.cefdaace49e888a2da662f37503f02b3.jpg,2,33,415,414,Tailings

nomine984_jpeg.rf.d296d0ce0f8383828eb26bd4fbeb157c.jpg,49,2,350,415,Tailings








nomine547_jpeg.rf.d374720e0339eeecf50e7ff28d81328b.jpg,79,97,403,374,Tailings












nomine480_jpeg.rf.d66b0647189c8cb06cb9410d3d4aa897.jpg,3,148,267,382,Tailings

















nomine459_jpeg.rf.d98911d9f97afa398d9ddd6b0c824fbc.jpg,19,2,408,306,Tailings










nomine785_jpeg.rf.dbbb870015b76769c29b736a3a9f9ef5.jpg,0,0,308,362,Tailings










nomine418_jpeg.rf.dd4a1940c78ebe8245349525c73ef04c.jpg,2,2,415,415,Tailings











nomine208_jpeg.rf.df6100fdffe44e76a65a014fe01becd7.jpg,25,2,415,415,Tailings



nomine394_jpeg.rf.e0134df8208c796e3738480c0bb88970.jpg,2,2,335,270,Tailings




nomine770_jpeg.rf.e051e37e5ae63173d57ef277b2e7bc2a.jpg,43,0,415,301,Tailings


nomine1008_jpeg.rf.e0f636c81c313472f1de7e9830f7ae14.jpg,2,2,387,319,Tailings










nomine1012_jpeg.rf.e26e807eb97dbb645ba6462d0565ed06.jpg,69,42,414,372,Tailings

nomine67_jpeg.rf.e2a491015ff6e2e6ab47bf7b81d64b92.jpg,2,2,415,317,Tailings




nomine1_jpeg.rf.e3c295848c628aee1ee11224c4637405.jpg,1,36,284,277,Tailings














nomine357_jpeg.rf.e5f6ebd7ef7926a3fca6bc414e40c35e.jpg,2,0,414,410,Tailings




nomine662_jpeg.rf.e6d367a1f1cae0d158b93866bd5561c8.jpg,0,2,415,415,Tailings































nomine402_jpeg.rf.ed2300ea22e26fa5c5921cae5ebe4484.jpg,0,9,293,318,Tailings



nomine156_jpeg.rf.ed6798604cb4e6ecfae696b3782f4f5a.jpg,62,2,414,350,Tailings

nomine208_jpeg.rf.ed8e5dd5a835f7938ea90d871cbab8b0.jpg,25,0,414,414,Tailings

nomine382_jpeg.rf.ee00add939a54aae90743b2a5bc43677.jpg,0,33,348,414,Tailings

nomine101_jpeg.rf.ee6accbbb290e13b8798eedb932242ec.jpg,65,67,386,397,Tailings







nomine377_jpeg.rf.f01cf3804eab0bca0541d6ea8ca08342.jpg,0,151,327,415,Tailings


nomine838_jpeg.rf.f0f16f74ef8ca5b17cc4631e3c45f0dd.jpg,164,2,416,350,Tailings

















nomine731_jpeg.rf.f49f549efa159a9e58ece77d5360febe.jpg,94,2,289,310,Tailings


nomine418_jpeg.rf.f4eb3c65e888ba4c1e4d79922a7d28ac.jpg,2,0,415,415,Tailings






nomine1090_jpeg.rf.f71a7ced6454bd9d0564c5d215ff8a66.jpg,131,2,399,202,Tailings
nomine654_jpeg.rf.f738cfa2542477827a7efeeec602acc3.jpg,5,0,415,416,Tailings












nomine273_jpeg.rf.f918ecadf6ed910095a6a92e6b4d7b81.jpg,127,160,415,415,Tailings


nomine265_jpeg.rf.f9fecf432316bfe349459d4c043d9b70.jpg,0,60,339,414,Tailings























nomine51_jpeg.rf.ff023f40aa548a764aad0ac7a3d812ba.jpg,2,4,335,414,Tailings







